train_or_test,Simulation_Number,Maze_Name,Step_Size,Side_Length,Total_Length,Corner,Width,Height,Fillet_Radius,Simulation_Resistance,Best_Model
train,443,Maze_17,0.5,18.0,66.0,64,110.0,40.0,82.5,17.5980301845607,ExtraTreesRegressor
train,3535,Maze_48,0.5,90.5,90.5,0,50.0,200.0,0.0,7.71870623805864,ExtraTreesRegressor
train,7797,Maze_163,1.5,4.5,4.5,0,217.5,303.33333333333303,0.0,0.0046124027924762,ExtraTreesRegressor
train,2888,Maze_107,1.5,13.5,28.5,10,513.333333333333,400.0,385.0,0.002835577716376,ExtraTreesRegressor
train,1203,Maze_17,0.5,4.0,12.0,12,40.0,40.0,35.0,18.5528614358357,ExtraTreesRegressor
train,3143,Maze_42,0.75,6.0,22.5,20,308.0,220.0,231.0,0.020087491582773,ExtraTreesRegressor
train,346,Maze_5,0.5,3.0,10.0,12,200.0,50.0,125.0,0.786752089243365,ExtraTreesRegressor
test,7608,Maze_159,1.25,18.75,46.25,20,186.25,372.5,162.96875,0.0475914792867887,ExtraTreesRegressor
train,5531,Maze_116,1.0,17.0,43.0,26,40.0,80.0,30.0,20.8773733533302,ExtraTreesRegressor
train,3070,Maze_41,0.75,6.0,13.5,12,308.0,310.0,192.5,0.0059143371207068,ExtraTreesRegressor
train,9895,Maze_132,1.5,19.5,61.5,28,250.0,200.0,156.25,0.101321997996181,ExtraTreesRegressor
train,1852,Maze_25,0.75,2.25,3.75,4,241.0,220.0,150.625,0.0054543689731082,ExtraTreesRegressor
train,10399,Maze_139,2.0,18.0,46.0,14,616.0,130.0,385.0,0.0664681499466052,ExtraTreesRegressor
train,8070,Maze_169,1.5,4.5,4.5,0,40.0,53.3333333333333,0.0,4.32421449219504,ExtraTreesRegressor
train,2127,Maze_45,0.75,3.0,4.5,4,123.75,40.0,108.28125,1.12046773036185,ExtraTreesRegressor
train,3915,Maze_82,1.0,3.0,3.0,0,270.0,40.0,0.0,0.370965565523904,ExtraTreesRegressor
train,10,Maze_1,0.5,10.0,70.0,84,110.0,40.0,68.75,20.4280053765719,ExtraTreesRegressor
train,1471,Maze_20,0.5,4.5,8.5,14,166.0,40.0,103.75,1.58513162445448,ExtraTreesRegressor
train,1870,Maze_25,0.75,2.25,3.75,4,308.0,310.0,192.5,0.0016732233602869,ExtraTreesRegressor
train,3065,Maze_41,0.75,6.0,13.5,12,308.0,130.0,231.0,0.0450542660484872,ExtraTreesRegressor
train,3365,Maze_45,0.5,18.5,71.5,90,250.0,100.0,187.5,0.614500914450235,ExtraTreesRegressor
train,5884,Maze_79,1.5,7.5,7.5,0,324.0,130.0,0.0,0.0269595369012199,ExtraTreesRegressor
train,4085,Maze_86,1.0,3.0,5.0,4,40.0,53.3333333333333,30.0,4.53641524533495,ExtraTreesRegressor
test,1367,Maze_51,1.0,10.0,20.0,16,193.333333333333,400.0,145.0,0.0167869158571539,DecisionTreeRegressor
train,8408,Maze_113,1.75,14.0,31.5,12,40.0,220.0,30.0,4.58649853929402,ExtraTreesRegressor
train,1069,Maze_23,0.5,11.5,40.5,46,92.5,40.0,57.8125,14.9416671822805,ExtraTreesRegressor
train,5510,Maze_115,1.0,17.0,65.0,40,385.0,40.0,288.75,3.77723705242918,ExtraTreesRegressor
train,9076,Maze_190,1.5,15.0,72.0,28,40.0,53.3333333333333,25.0,65.181955396721,ExtraTreesRegressor
train,4177,Maze_56,1.0,6.0,16.0,10,200.0,150.0,125.0,0.0751491731384718,ExtraTreesRegressor
train,10672,Maze_143,2.0,20.0,44.0,14,232.0,220.0,145.0,0.0674792002650443,ExtraTreesRegressor
train,9214,Maze_123,1.5,15.0,36.0,20,250.0,100.0,156.25,0.322706908125638,ExtraTreesRegressor
train,792,Maze_30,0.75,12.0,36.0,30,40.0,400.0,35.0,2.77111113032206,ExtraTreesRegressor
test,6552,Maze_88,1.0,17.0,29.0,20,100.0,200.0,87.5,0.358799256323257,ExtraTreesRegressor
train,8521,Maze_178,1.5,9.0,12.0,4,395.0,40.0,246.875,0.742002181767005,BaggingRegressor
train,3487,Maze_73,0.75,17.25,65.25,58,207.5,290.0,129.6875,0.0754049840730205,ExtraTreesRegressor
train,3343,Maze_70,0.75,15.0,78.0,64,207.5,290.0,129.6875,0.0902321446989785,ExtraTreesRegressor
train,436,Maze_17,0.5,18.0,66.0,64,40.0,220.0,25.0,9.64264074478986,ExtraTreesRegressor
train,903,Maze_19,0.5,9.5,31.5,36,197.5,40.0,172.8125,4.30862419769498,ExtraTreesRegressor
test,2688,Maze_36,0.75,4.5,10.5,10,308.0,40.0,269.5,0.83625269275329,GradientBoostingRegressor
train,6674,Maze_140,1.25,8.75,18.75,8,40.0,40.0,30.0,29.1244163996876,ExtraTreesRegressor
test,53,Maze_2,0.5,1.5,1.5,0,40.0,53.3333333333333,0.0,1.45307371442884,ExtraTreesRegressor
test,187,Maze_3,0.5,3.0,10.0,12,150.0,150.0,93.75,0.0793173811267572,ExtraTreesRegressor
train,543,Maze_21,0.5,20.0,78.0,88,40.0,40.0,35.0,119.95120818612,ExtraTreesRegressor
train,818,Maze_18,0.5,9.5,30.5,36,40.0,40.0,30.0,47.1909416547543,ExtraTreesRegressor
train,3834,Maze_52,1.0,4.0,6.0,4,40.0,220.0,35.0,0.873064420025805,ExtraTreesRegressor
train,2479,Maze_52,0.75,5.25,11.25,10,207.5,290.0,129.6875,0.0132142829294267,ExtraTreesRegressor
test,449,Maze_17,0.5,18.0,66.0,64,110.0,400.0,82.5,0.264484604791787,DecisionTreeRegressor
train,1491,Maze_32,0.5,15.5,66.5,82,40.0,40.0,35.0,102.098201080715,ExtraTreesRegressor
train,9529,Maze_128,1.5,31.5,31.5,0,50.0,100.0,0.0,6.40217085675366,ExtraTreesRegressor
train,6042,Maze_81,1.0,15.0,59.0,32,150.0,200.0,131.25,0.270430759069548,ExtraTreesRegressor
train,2529,Maze_34,0.75,4.5,12.0,8,241.0,220.0,210.875,0.017132016704192,ExtraTreesRegressor
train,3681,Maze_50,0.5,68.5,68.5,0,50.0,100.0,0.0,13.7508008552904,ExtraTreesRegressor
train,1839,Maze_39,0.5,19.5,138.5,170,92.5,40.0,80.9375,47.5598993810357,ExtraTreesRegressor
test,235,Maze_9,0.5,14.0,73.0,84,180.0,40.0,112.5,11.0016890812368,BaggingRegressor
test,6367,Maze_133,1.25,7.5,17.5,6,332.5,456.66666666666697,207.8125,0.0032628280242982,ExtraTreesRegressor
train,8165,Maze_109,1.75,12.25,33.25,10,708.0,130.0,531.0,0.0364074863094725,ExtraTreesRegressor
train,4308,Maze_90,1.0,5.0,9.0,6,270.0,540.0,236.25,0.002246075064153,ExtraTreesRegressor
train,5600,Maze_117,1.0,19.0,59.0,32,270.0,373.33333333333303,202.5,0.0240455128588381,ExtraTreesRegressor
train,6746,Maze_141,1.25,11.25,26.25,16,332.5,40.0,249.375,1.93837606158095,ExtraTreesRegressor
train,4254,Maze_57,1.0,5.0,5.0,0,316.0,220.0,0.0,0.0048580497138247,ExtraTreesRegressor
train,7295,Maze_98,1.75,5.25,5.25,0,207.0,130.0,0.0,0.0355213451432234,ExtraTreesRegressor
train,6127,Maze_128,1.25,3.75,6.25,4,332.5,456.66666666666697,207.8125,0.0012057547230549,ExtraTreesRegressor
train,6289,Maze_132,1.25,5.0,7.5,4,40.0,40.0,25.0,11.5822146410071,ExtraTreesRegressor
train,6761,Maze_91,1.5,13.5,37.5,14,40.0,310.0,30.0,3.82175166168719,ExtraTreesRegressor
train,134,Maze_2,0.5,1.5,2.5,4,166.0,400.0,124.5,0.0032689444492658,ExtraTreesRegressor
train,257,Maze_10,0.5,14.0,50.0,60,110.0,220.0,82.5,0.416050836656099,ExtraTreesRegressor
train,6362,Maze_133,1.25,7.5,17.5,6,332.5,40.0,249.375,1.19906230276249,ExtraTreesRegressor
train,2683,Maze_56,0.75,7.5,16.5,10,291.25,401.666666666667,182.03125,0.0051187729630841,ExtraTreesRegressor
train,7158,Maze_96,1.0,19.0,31.0,18,150.0,50.0,131.25,3.16063648945607,ExtraTreesRegressor
train,76,Maze_2,0.5,1.5,2.5,4,40.0,40.0,25.0,3.95877758103889,DecisionTreeRegressor
train,3162,Maze_66,0.75,13.5,63.0,52,291.25,220.833333333333,254.84374999999997,0.060581572504023,ExtraTreesRegressor
train,9411,Maze_197,1.5,19.5,58.5,22,40.0,40.0,35.0,90.2039337874632,ExtraTreesRegressor
train,5659,Maze_76,1.5,6.0,9.0,4,324.0,130.0,202.5,0.0293624063640305,ExtraTreesRegressor
train,1961,Maze_27,0.5,10.5,57.5,74,50.0,200.0,37.5,4.84134565510176,ExtraTreesRegressor
train,7900,Maze_106,1.5,9.0,9.0,0,100.0,200.0,0.0,0.115494009018341,ExtraTreesRegressor
train,1361,Maze_51,1.0,10.0,20.0,16,193.333333333333,40.0,145.0,2.9386584838753,ExtraTreesRegressor
train,9987,Maze_134,1.5,19.5,70.5,28,50.0,200.0,43.75,5.87755071431293,ExtraTreesRegressor
train,9352,Maze_125,2.0,8.0,8.0,0,616.0,220.0,0.0,0.0030228102070827,ExtraTreesRegressor
train,2362,Maze_32,0.75,3.75,5.25,4,174.0,220.0,108.75,0.0150420029646484,ExtraTreesRegressor
train,2445,Maze_33,0.75,3.75,6.75,6,174.0,400.0,152.25,0.0076686149859,ExtraTreesRegressor
train,7855,Maze_105,1.5,9.0,15.0,4,200.0,200.0,125.0,0.0379372541965394,ExtraTreesRegressor
train,4842,Maze_65,1.0,9.0,19.0,8,150.0,200.0,131.25,0.0875239625635832,ExtraTreesRegressor
train,4328,Maze_58,1.0,6.0,16.0,10,200.0,150.0,150.0,0.0745118439084634,ExtraTreesRegressor
train,3503,Maze_47,0.5,18.5,90.5,112,200.0,150.0,150.0,0.39895269513361,ExtraTreesRegressor
test,7092,Maze_95,1.5,15.0,24.0,6,324.0,310.0,283.5,0.0095041310504757,DecisionTreeRegressor
train,5741,Maze_120,1.0,19.0,69.0,42,270.0,206.666666666667,202.5,0.0911392969177419,ExtraTreesRegressor
train,54,Maze_1,0.5,3.0,8.0,12,200.0,150.0,175.0,0.0350862423893573,ExtraTreesRegressor
train,5923,Maze_79,1.0,13.0,45.0,26,250.0,250.0,156.25,0.0459920433551065,ExtraTreesRegressor
train,252,Maze_4,0.5,2.0,3.0,4,82.0,310.0,71.75,0.0370981323362081,BaggingRegressor
train,7851,Maze_105,1.75,8.75,15.75,6,541.0,130.0,473.375,0.024481293566117,ExtraTreesRegressor
train,7943,Maze_166,1.5,4.5,7.5,4,217.5,435.0,163.125,0.0042645444848162,ExtraTreesRegressor
train,1641,Maze_22,0.5,5.0,19.0,24,208.0,130.0,182.0,0.108539226562651,ExtraTreesRegressor
train,1002,Maze_14,0.5,6.5,14.5,24,100.0,200.0,87.5,0.176126323771452,ExtraTreesRegressor
train,8786,Maze_184,1.5,10.5,19.5,10,40.0,40.0,30.0,29.8604002989378,ExtraTreesRegressor
train,1428,Maze_20,0.5,8.5,16.5,24,50.0,50.0,43.75,10.4767594595703,ExtraTreesRegressor
train,218,Maze_3,0.5,1.5,1.5,0,208.0,220.0,0.0,0.0031003378249903,ExtraTreesRegressor
train,1403,Maze_52,1.0,10.0,24.0,14,346.666666666667,400.0,260.0,0.0050355174189449,ExtraTreesRegressor
test,4093,Maze_55,1.0,6.0,8.0,4,150.0,250.0,93.75,0.0259949736105624,DecisionTreeRegressor
train,3117,Maze_42,0.5,16.5,36.5,44,150.0,200.0,131.25,0.164858350650432,ExtraTreesRegressor
train,5776,Maze_78,1.5,6.0,9.0,4,40.0,40.0,25.0,13.8893285822719,ExtraTreesRegressor
train,6068,Maze_81,1.5,7.5,10.5,4,608.0,220.0,456.0,0.0035726515148208,ExtraTreesRegressor
train,470,Maze_18,0.5,18.0,74.0,98,110.0,40.0,82.5,21.4529069843829,ExtraTreesRegressor
train,5202,Maze_70,1.0,10.0,22.0,10,132.0,310.0,115.5,0.072378454624828,ExtraTreesRegressor
train,1941,Maze_41,0.75,2.25,2.25,0,123.75,178.333333333333,0.0,0.0207761164566053,ExtraTreesRegressor
test,3790,Maze_79,0.75,19.5,51.0,40,291.25,582.5,182.03125,0.0087776475373909,RandomForestRegressor
train,2025,Maze_27,0.5,10.5,57.5,74,250.0,250.0,218.75,0.0546354762037858,ExtraTreesRegressor
train,4067,Maze_85,1.0,3.0,5.0,4,270.0,540.0,202.5,0.0012464489519198,DecisionTreeRegressor
test,3203,Maze_43,0.75,6.75,12.75,12,241.0,220.0,180.75,0.0180421737052082,RandomForestRegressor
train,2017,Maze_27,0.5,10.5,57.5,74,250.0,150.0,156.25,0.177874411955277,ExtraTreesRegressor
train,110,Maze_3,0.5,1.5,2.5,4,92.5,40.0,69.375,0.978677837514474,ExtraTreesRegressor
train,7577,Maze_158,1.25,18.75,48.75,24,478.75,345.833333333333,359.0625,0.0074247632530797,ExtraTreesRegressor
train,292,Maze_7,0.5,3.5,6.5,10,40.0,53.3333333333333,25.0,5.99042919996463,ExtraTreesRegressor
train,9332,Maze_125,2.0,8.0,8.0,0,424.0,40.0,0.0,0.602786083499763,ExtraTreesRegressor
train,415,Maze_9,0.5,5.5,12.5,14,145.0,206.666666666667,90.625,0.0590514569929356,ExtraTreesRegressor
test,2426,Maze_33,0.75,3.75,6.75,6,107.0,310.0,80.25,0.0393314738350521,XGBRegressor
train,5909,Maze_79,1.5,7.5,7.5,0,466.0,400.0,0.0,0.0009539347154586,ExtraTreesRegressor
train,7629,Maze_102,1.75,7.0,10.5,4,541.0,220.0,473.375,0.0041868057237127,ExtraTreesRegressor
train,8024,Maze_107,1.75,10.5,17.5,8,708.0,400.0,531.0,0.0010186217941248,ExtraTreesRegressor
train,742,Maze_10,0.5,3.0,6.0,10,208.0,220.0,130.0,0.0112526717625647,ExtraTreesRegressor
train,1093,Maze_15,0.5,3.5,7.5,10,124.0,400.0,77.5,0.0212101164163857,ExtraTreesRegressor
train,992,Maze_14,0.5,3.5,6.5,10,82.0,40.0,61.5,2.99693921429222,ExtraTreesRegressor
train,1615,Maze_22,0.5,23.5,23.5,0,150.0,200.0,0.0,0.113787635654668,ExtraTreesRegressor
train,6109,Maze_82,1.0,59.0,59.0,0,150.0,100.0,0.0,1.20457034427996,ExtraTreesRegressor
train,8787,Maze_118,1.75,17.5,42.0,16,40.0,310.0,35.0,4.21359314625606,ExtraTreesRegressor
train,1116,Maze_42,0.75,18.0,105.0,80,40.0,400.0,35.0,8.12923797587198,ExtraTreesRegressor
train,8125,Maze_109,1.75,12.25,33.25,10,207.0,310.0,129.375,0.0351171118987124,ExtraTreesRegressor
train,1423,Maze_19,0.5,4.5,9.5,10,208.0,400.0,130.0,0.0066711050698073,ExtraTreesRegressor
train,1248,Maze_17,0.5,4.0,12.0,12,166.0,40.0,145.25,1.96510958053476,ExtraTreesRegressor
train,2320,Maze_31,0.75,3.75,6.75,8,308.0,310.0,192.5,0.0029499073867736,ExtraTreesRegressor
test,6170,Maze_83,1.5,9.0,18.0,8,182.0,130.0,136.5,0.135487184447714,ExtraTreesRegressor
train,7754,Maze_104,1.5,9.0,18.0,8,100.0,250.0,75.0,0.166455582629088,ExtraTreesRegressor
train,4690,Maze_63,1.0,7.0,25.0,16,224.0,310.0,140.0,0.0219749883837509,ExtraTreesRegressor
train,9646,Maze_129,2.0,10.0,18.0,6,616.0,40.0,385.0,0.631028790820148,ExtraTreesRegressor
train,729,Maze_16,0.5,7.5,17.5,22,40.0,66.6666666666667,35.0,11.0181200314087,ExtraTreesRegressor
train,5223,Maze_70,1.0,10.0,22.0,10,316.0,40.0,276.5,1.35164986724278,ExtraTreesRegressor
test,5333,Maze_112,1.0,15.0,37.0,26,40.0,53.3333333333333,30.0,33.8069525904301,ExtraTreesRegressor
test,6754,Maze_91,1.5,13.5,37.5,14,40.0,130.0,25.0,9.69345973232729,ExtraTreesRegressor
test,649,Maze_25,0.75,9.75,26.25,22,40.0,40.0,25.0,40.8461303347282,DecisionTreeRegressor
train,10011,Maze_134,2.0,14.0,30.0,10,424.0,130.0,371.0,0.0631686340197435,ExtraTreesRegressor
train,7639,Maze_102,1.75,7.0,10.5,4,708.0,130.0,442.5,0.0127651350780917,RandomForestRegressor
train,1615,Maze_60,1.0,14.0,42.0,30,346.666666666667,220.0,216.666666666667,0.0316025810257645,ExtraTreesRegressor
test,6043,Maze_126,1.25,3.75,6.25,4,478.75,651.666666666667,299.21875,0.0002953512579149,RandomForestRegressor
test,7798,Maze_163,1.5,4.5,4.5,0,217.5,435.0,0.0,0.0025987145426442,BaggingRegressor
test,5197,Maze_109,1.0,15.0,37.0,22,155.0,40.0,96.875,6.33180001097054,XGBRegressor
train,1949,Maze_41,0.75,2.25,2.25,0,207.5,165.0,0.0,0.0086295697468462,ExtraTreesRegressor
train,3708,Maze_50,1.0,3.0,5.0,4,224.0,40.0,196.0,0.622927243077489,ExtraTreesRegressor
train,5771,Maze_77,1.5,6.0,9.0,4,608.0,310.0,456.0,0.0012641354569726,ExtraTreesRegressor
train,1044,Maze_39,0.75,15.75,62.25,54,151.666666666667,400.0,132.708333333333,0.0996406365418369,ExtraTreesRegressor
train,5778,Maze_121,1.25,3.75,6.25,4,186.25,150.83333333333297,162.96875,0.0326912958290074,ExtraTreesRegressor
train,1876,Maze_70,1.0,20.0,60.0,38,193.333333333333,220.0,120.833333333333,0.133997547184183,ExtraTreesRegressor
train,1551,Maze_33,0.5,17.5,45.5,58,92.5,40.0,80.9375,16.7085319311672,ExtraTreesRegressor
train,9017,Maze_121,2.0,6.0,10.0,4,232.0,40.0,174.0,0.963644533395717,ExtraTreesRegressor
train,1431,Maze_20,0.5,8.5,16.5,24,50.0,100.0,43.75,3.2633339525196,ExtraTreesRegressor
train,9189,Maze_192,1.5,15.0,27.0,12,217.5,303.33333333333303,190.3125,0.0261512016741281,ExtraTreesRegressor
train,1922,Maze_26,0.75,2.25,2.25,0,241.0,40.0,0.0,0.315609606487537,ExtraTreesRegressor
train,6681,Maze_140,1.25,8.75,18.75,8,40.0,66.6666666666667,35.0,11.7682137415292,ExtraTreesRegressor
train,8693,Maze_116,1.75,15.75,43.75,18,708.0,220.0,531.0,0.0118436517471061,ExtraTreesRegressor
train,3102,Maze_42,0.5,16.5,36.5,44,100.0,200.0,87.5,0.447042095586103,ExtraTreesRegressor
train,7582,Maze_102,1.5,18.0,18.0,0,50.0,150.0,0.0,2.14201792767603,ExtraTreesRegressor
train,9989,Maze_134,1.5,19.5,70.5,28,50.0,250.0,37.5,4.6365993766912,ExtraTreesRegressor
train,1304,Maze_18,0.5,4.0,11.0,14,82.0,400.0,61.5,0.102083544310834,ExtraTreesRegressor
test,4158,Maze_87,1.0,3.0,5.0,4,270.0,206.666666666667,236.25,0.0067809461726761,ExtraTreesRegressor
train,9173,Maze_123,2.0,6.0,6.0,0,232.0,220.0,0.0,0.0099961640186529,ExtraTreesRegressor
train,60,Maze_2,0.5,1.5,1.5,0,40.0,80.0,0.0,0.755600900447327,ExtraTreesRegressor
train,3736,Maze_50,1.0,3.0,5.0,4,408.0,40.0,255.0,0.320649938434688,RandomForestRegressor
train,8592,Maze_115,1.5,10.5,22.5,10,150.0,200.0,131.25,0.103631521999887,ExtraTreesRegressor
train,6073,Maze_81,1.0,15.0,59.0,32,250.0,250.0,156.25,0.0605408519104097,ExtraTreesRegressor
train,9053,Maze_121,1.5,13.5,43.5,16,200.0,150.0,150.0,0.198139873601653,ExtraTreesRegressor
train,822,Maze_31,0.75,12.0,66.0,58,151.666666666667,40.0,132.708333333333,11.1489496741291,ExtraTreesRegressor
train,7686,Maze_103,1.75,8.75,22.75,8,374.0,130.0,327.25,0.0567517352262543,ExtraTreesRegressor
train,2362,Maze_50,0.75,5.25,12.75,10,40.0,80.0,25.0,6.21968659068434,ExtraTreesRegressor
train,5648,Maze_76,1.5,6.0,9.0,4,182.0,220.0,136.5,0.0231418331233115,ExtraTreesRegressor
train,3741,Maze_50,0.5,68.5,68.5,0,250.0,100.0,0.0,0.684519554679629,ExtraTreesRegressor
train,6885,Maze_144,1.25,11.25,21.25,12,186.25,261.66666666666697,162.96875,0.0376505435589899,ExtraTreesRegressor
train,873,Maze_12,0.5,6.5,24.5,26,200.0,50.0,175.0,1.70967548329296,ExtraTreesRegressor
train,4583,Maze_96,1.0,7.0,21.0,14,155.0,310.0,116.25,0.0450613388794444,ExtraTreesRegressor
train,2931,Maze_109,1.5,15.0,30.0,12,276.666666666667,220.0,242.083333333333,0.0329193527659198,ExtraTreesRegressor
test,6774,Maze_91,1.0,57.0,57.0,0,100.0,150.0,0.0,1.13022972843742,ExtraTreesRegressor
train,8089,Maze_108,1.5,9.0,30.0,12,250.0,100.0,156.25,0.258255696660249,ExtraTreesRegressor
train,9490,Maze_198,1.5,19.5,40.5,16,395.0,790.0,246.875,0.0021192000964246,ExtraTreesRegressor
train,335,Maze_5,0.5,2.0,3.0,4,124.0,130.0,93.0,0.0464489653540244,ExtraTreesRegressor
train,9217,Maze_123,1.5,15.0,36.0,20,250.0,150.0,156.25,0.116279743167532,ExtraTreesRegressor
train,1744,Maze_24,0.5,5.0,12.0,14,82.0,130.0,51.25,0.467671345840428,ExtraTreesRegressor
train,4229,Maze_57,1.0,16.0,16.0,0,100.0,250.0,0.0,0.150635773259116,ExtraTreesRegressor
train,4750,Maze_99,1.0,9.0,29.0,18,385.0,770.0,240.625,0.0016542818696035,ExtraTreesRegressor
train,7553,Maze_101,1.75,7.0,10.5,4,541.0,220.0,405.75,0.0042298996129473,ExtraTreesRegressor
train,8279,Maze_111,1.75,12.25,22.75,6,207.0,400.0,155.25,0.0162290379393833,ExtraTreesRegressor
train,2013,Maze_27,0.75,2.25,3.75,4,308.0,40.0,269.5,0.297655302722566,ExtraTreesRegressor
test,3298,Maze_44,0.75,6.75,20.25,16,308.0,400.0,192.5,0.0054948326523016,DecisionTreeRegressor
train,8033,Maze_168,1.5,4.5,4.5,0,217.5,171.666666666667,0.0,0.0145301004812654,ExtraTreesRegressor
train,667,Maze_25,0.75,9.75,26.25,22,263.333333333333,40.0,164.583333333333,2.63731256801952,ExtraTreesRegressor
train,5661,Maze_118,1.0,19.0,41.0,24,385.0,526.666666666667,336.875,0.0041521211736258,ExtraTreesRegressor
train,858,Maze_32,0.75,12.0,45.0,36,263.333333333333,40.0,230.416666666667,4.12568387704437,ExtraTreesRegressor
test,7157,Maze_96,1.0,19.0,31.0,18,150.0,50.0,112.5,3.22675658609731,ExtraTreeRegressor
train,886,Maze_33,0.75,13.5,69.0,46,263.333333333333,220.0,164.583333333333,0.0832095707184836,ExtraTreesRegressor
train,881,Maze_12,0.5,3.0,7.0,8,166.0,310.0,124.5,0.0125440068325033,ExtraTreesRegressor
train,7531,Maze_101,1.75,7.0,10.5,4,374.0,40.0,233.75,0.628866227711876,ExtraTreesRegressor
train,2110,Maze_79,1.25,11.25,23.75,12,40.0,220.0,25.0,3.41404181743497,ExtraTreesRegressor
train,6899,Maze_92,1.0,19.0,47.0,32,250.0,250.0,187.5,0.0478342132911574,ExtraTreesRegressor
train,1490,Maze_20,0.5,4.5,8.5,14,208.0,130.0,156.0,0.0491122206109954,ExtraTreesRegressor
train,1340,Maze_50,1.0,10.0,44.0,22,193.333333333333,400.0,145.0,0.0372759932874404,ExtraTreesRegressor
train,8976,Maze_187,1.5,13.5,40.5,18,572.5,1145.0,500.93750000000006,0.0005169186369821,ExtraTreesRegressor
train,2830,Maze_59,0.75,9.0,25.5,18,291.25,582.5,182.03125,0.0044062709229567,ExtraTreesRegressor
train,6323,Maze_85,1.0,15.0,23.0,10,100.0,150.0,75.0,0.441906002893765,ExtraTreesRegressor
train,5161,Maze_69,1.0,9.0,15.0,8,250.0,50.0,156.25,0.787503551277084,ExtraTreesRegressor
train,2982,Maze_40,0.75,6.0,10.5,10,241.0,310.0,210.875,0.0076874467831517,ExtraTreesRegressor
train,10462,Maze_140,2.0,18.0,42.0,14,424.0,220.0,265.0,0.0232569085312853,ExtraTreesRegressor
train,8346,Maze_112,1.75,14.0,21.0,6,207.0,130.0,181.125,0.121808587017108,ExtraTreesRegressor
train,8599,Maze_115,1.5,10.5,22.5,10,200.0,100.0,125.0,0.274844919976574,ExtraTreesRegressor
train,3510,Maze_47,0.5,18.5,90.5,112,200.0,250.0,175.0,0.140470346817686,ExtraTreesRegressor
test,602,Maze_23,0.5,20.0,75.0,82,40.0,400.0,30.0,5.896226660759,BaggingRegressor
train,10497,Maze_140,2.0,18.0,42.0,14,808.0,310.0,707.0,0.0037259331516198,ExtraTreesRegressor
train,6535,Maze_88,1.5,12.0,27.0,10,40.0,310.0,25.0,2.71225334260991,ExtraTreesRegressor
test,3333,Maze_70,0.75,15.0,78.0,64,123.75,178.333333333333,108.28125,0.666433456491314,DecisionTreeRegressor
train,1703,Maze_36,0.5,17.5,57.5,78,92.5,185.0,69.375,0.958409120777642,ExtraTreesRegressor
train,8477,Maze_114,1.75,14.0,31.5,12,40.0,40.0,30.0,48.7038431076574,ExtraTreesRegressor
train,7305,Maze_98,1.5,9.0,12.0,4,100.0,250.0,87.5,0.110942384351603,ExtraTreesRegressor
train,15,Maze_1,0.5,1.5,1.5,0,92.5,40.0,0.0,0.664204310911,ExtraTreesRegressor
train,65,Maze_1,0.5,3.0,8.0,12,250.0,100.0,187.5,0.0679830511560975,ExtraTreesRegressor
train,1865,Maze_25,0.75,2.25,3.75,4,308.0,130.0,231.0,0.0124327097972171,ExtraTreesRegressor
test,3823,Maze_51,1.0,6.0,10.0,6,250.0,250.0,156.25,0.0104072824151089,RandomForestRegressor
test,7944,Maze_166,1.5,4.5,7.5,4,217.5,435.0,190.3125,0.0043274897571277,ExtraTreesRegressor
train,5858,Maze_79,1.0,13.0,45.0,26,50.0,150.0,37.5,5.30499067137643,ExtraTreesRegressor
test,4265,Maze_89,1.0,5.0,7.0,4,385.0,283.333333333333,288.75,0.0025166095218892,DecisionTreeRegressor
test,1652,Maze_62,1.0,16.0,62.0,40,40.0,220.0,30.0,9.02043046313898,ExtraTreesRegressor
train,2214,Maze_47,0.75,3.0,4.5,4,40.0,53.3333333333333,35.0,4.10480837286614,ExtraTreesRegressor
train,91,Maze_4,0.5,10.0,40.0,42,110.0,40.0,68.75,11.5566653656953,ExtraTreesRegressor
train,8762,Maze_117,1.75,15.75,40.25,16,708.0,40.0,531.0,1.05182332693832,ExtraTreesRegressor
train,4318,Maze_58,1.0,6.0,16.0,10,150.0,250.0,93.75,0.0517633693429807,ExtraTreesRegressor
train,7295,Maze_152,1.25,15.0,50.0,22,478.75,957.5,359.0625,0.0011960412369512,ExtraTreesRegressor
train,3260,Maze_68,0.75,13.5,72.0,52,291.25,401.666666666667,218.4375,0.0215857452220865,ExtraTreesRegressor
test,6495,Maze_87,1.5,10.5,40.5,18,324.0,400.0,283.5,0.0098970589839663,DecisionTreeRegressor
train,3025,Maze_41,0.5,87.5,87.5,0,100.0,200.0,0.0,1.11126236795861,ExtraTreesRegressor
train,4662,Maze_98,1.0,9.0,15.0,10,40.0,53.3333333333333,35.0,13.4669652047823,ExtraTreesRegressor
train,9094,Maze_190,1.5,15.0,72.0,28,217.5,435.0,135.9375,0.0401237626231053,ExtraTreesRegressor
train,794,Maze_11,0.5,9.5,9.5,0,150.0,250.0,0.0,0.0318664046355596,ExtraTreesRegressor
train,1259,Maze_47,0.75,19.5,139.5,128,151.666666666667,400.0,113.75,0.227022221393879,ExtraTreesRegressor
train,5394,Maze_72,1.0,10.0,42.0,26,408.0,220.0,357.0,0.0237743152627167,ExtraTreesRegressor
train,51,Maze_1,0.5,3.0,8.0,12,200.0,100.0,175.0,0.0932116324039162,ExtraTreesRegressor
train,8471,Maze_177,1.5,9.0,12.0,4,217.5,435.0,163.125,0.0067370682965403,ExtraTreesRegressor
